triangle_id,scrap_id,source_image,v1_x_px,v1_y_px,v2_x_px,v2_y_px,v3_x_px,v3_y_px,triangle_size_inches,orientation,area_px2,area_in2,scale_px_per_in,color
audrey_scrap7_Polygon-7_t0029,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,396.0,217.8,495.0,316.8,396.0,316.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0030,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,396.0,316.8,495.0,316.8,495.0,415.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0031,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,396.0,316.8,495.0,415.8,396.0,415.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0032,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,495.0,19.8,594.0,19.8,594.0,118.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0033,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,495.0,19.8,594.0,118.8,495.0,118.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0034,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,495.0,118.8,594.0,118.8,594.0,217.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0035,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,495.0,118.8,594.0,217.8,495.0,217.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0036,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,495.0,217.8,594.0,217.8,594.0,316.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0037,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,495.0,217.8,594.0,316.8,495.0,316.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0038,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,495.0,316.8,594.0,316.8,594.0,415.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0039,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,495.0,316.8,594.0,415.8,495.0,415.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0040,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,594.0,19.8,693.0,19.8,693.0,118.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0041,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,594.0,19.8,693.0,118.8,594.0,118.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0042,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,594.0,118.8,693.0,118.8,693.0,217.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0043,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,594.0,118.8,693.0,217.8,594.0,217.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0044,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,594.0,217.8,693.0,217.8,693.0,316.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0045,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,594.0,217.8,693.0,316.8,594.0,316.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0046,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,594.0,316.8,693.0,316.8,693.0,415.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0047,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,594.0,316.8,693.0,415.8,594.0,415.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0048,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,693.0,19.8,792.0,19.8,792.0,118.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0049,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,693.0,19.8,792.0,118.8,693.0,118.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0050,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,693.0,118.8,792.0,118.8,792.0,217.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0051,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,693.0,118.8,792.0,217.8,693.0,217.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0052,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,693.0,217.8,792.0,217.8,792.0,316.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0053,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,693.0,217.8,792.0,316.8,693.0,316.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0054,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,693.0,316.8,792.0,316.8,792.0,415.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0055,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,693.0,316.8,792.0,415.8,693.0,415.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0056,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,792.0,19.8,891.0,19.8,891.0,118.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0057,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,792.0,19.8,891.0,118.8,792.0,118.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0058,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,792.0,118.8,891.0,118.8,891.0,217.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0059,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,792.0,118.8,891.0,217.8,792.0,217.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0060,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,792.0,217.8,891.0,217.8,891.0,316.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0061,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,792.0,217.8,891.0,316.8,792.0,316.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0062,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,792.0,316.8,891.0,316.8,891.0,415.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap7_Polygon-7_t0063,audrey_scrap7_Polygon-7,scraps/etsybag/scrap7_Polygon-7.png,792.0,316.8,891.0,415.8,792.0,415.8,1.0,main,4900.50,0.5000,99.00,
audrey_scrap6_Polygon-5_t0000,audrey_scrap6_Polygon-5,scraps/audrey/scrap6_Polygon-5.png,15.6,31.2,93.6,31.2,93.6,109.2,1.0,main,3042.00,0.5000,78.00,
audrey_scrap6_Polygon-5_t0001,audrey_scrap6_Polygon-5,scraps/audrey/scrap6_Polygon-5.png,15.6,31.2,93.6,109.2,15.6,109.2,1.0,main,3042.00,0.5000,78.00,
audrey_scrap6_Polygon-5_t0002,audrey_scrap6_Polygon-5,scraps/audrey/scrap6_Polygon-5.png,15.6,109.2,93.6,109.2,93.6,187.2,1.0,main,3042.00,0.5000,78.00,
audrey_scrap6_Polygon-5_t0003,audrey_scrap6_Polygon-5,scraps/audrey/scrap6_Polygon-5.png,15.6,109.2,93.6,187.2,15.6,187.2,1.0,main,3042.00,0.5000,78.00,
audrey_scrap6_Polygon-5_t0004,audrey_scrap6_Polygon-5,scraps/audrey/scrap6_Polygon-5.png,15.6,187.2,93.6,187.2,93.6,265.2,1.0,main,3042.00,0.5000,78.00,
audrey_scrap6_Polygon-5_t0005,audrey_scrap6_Polygon-5,scraps/audrey/scrap6_Polygon-5.png,15.6,187.2,93.6,265.2,15.6,265.2,1.0,main,3042.00,0.5000,78.00,
audrey_scrap6_Polygon-5_t0006,audrey_scrap6_Polygon-5,scraps/audrey/scrap6_Polygon-5.png,15.6,265.2,93.6,265.2,93.6,343.2,1.0,main,3042.00,0.5000,78.00,
audrey_scrap6_Polygon-5_t0007,audrey_scrap6_Polygon-5,scraps/audrey/scrap6_Polygon-5.png,15.6,265.2,93.6,343.2,15.6,343.2,1.0,main,3042.00,0.5000,78.00,
audrey_scrap6_Polygon-5_t0008,audrey_scrap6_Polygon-5,scraps/audrey/scrap6_Polygon-5.png,93.6,31.2,171.6,31.2,171.6,109.2,1.0,main,3042.00,0.5000,78.00,
audrey_scrap6_Polygon-5_t0009,audrey_scrap6_Polygon-5,scraps/audrey/scrap6_Polygon-5.png,93.6,31.2,171.6,109.2,93.6,109.2,1.0,main,3042.00,0.5000,78.00,
audrey_scrap6_Polygon-5_t0010,audrey_scrap6_Polygon-5,scraps/audrey/scrap6_Polygon-5.png,93.6,109.2,171.6,109.2,171.6,187.2,1.0,main,3042.00,0.5000,78.00,
audrey_scrap6_Polygon-5_t0011,audrey_scrap6_Polygon-5,scraps/audrey/scrap6_Polygon-5.png,93.6,109.2,171.6,187.2,93.6,187.2,1.0,main,3042.00,0.5000,78.00,
audrey_scrap6_Polygon-5_t0012,audrey_scrap6_Polygon-5,scraps/audrey/scrap6_Polygon-5.png,93.6,187.2,171.6,187.2,171.6,265.2,1.0,main,3042.00,0.5000,78.00,
audrey_scrap6_Polygon-5_t0013,audrey_scrap6_Polygon-5,scraps/audrey/scrap6_Polygon-5.png,93.6,187.2,171.6,265.2,93.6,265.2,1.0,main,3042.00,0.5000,78.00,
audrey_scrap6_Polygon-5_t0014,audrey_scrap6_Polygon-5,scraps/audrey/scrap6_Polygon-5.png,93.6,265.2,171.6,265.2,171.6,343.2,1.0,main,3042.00,0.5000,78.00,
audrey_scrap6_Polygon-5_t0015,audrey_scrap6_Polygon-5,scraps/audrey/scrap6_Polygon-5.png,93.6,265.2,171.6,343.2,93.6,343.2,1.0,main,3042.00,0.5000,78.00,
audrey_scrap6_Polygon-5_t0016,audrey_scrap6_Polygon-5,scraps/audrey/scrap6_Polygon-5.png,171.6,31.2,249.6,31.2,249.6,109.2,1.0,main,3042.00,0.5000,78.00,
audrey_scrap6_Polygon-5_t0017,audrey_scrap6_Polygon-5,scraps/audrey/scrap6_Polygon-5.png,171.6,31.2,249.6,109.2,171.6,109.2,1.0,main,3042.00,0.5000,78.00,
audrey_scrap6_Polygon-5_t0018,audrey_scrap6_Polygon-5,scraps/audrey/scrap6_Polygon-5.png,171.6,109.2,249.6,109.2,249.6,187.2,1.0,main,3042.00,0.5000,78.00,
audrey_scrap6_Polygon-5_t0019,audrey_scrap6_Polygon-5,scraps/audrey/scrap6_Polygon-5.png,171.6,109.2,249.6,187.2,171.6,187.2,1.0,main,3042.00,0.5000,78.00,
audrey_scrap6_Polygon-5_t0020,audrey_scrap6_Polygon-5,scraps/audrey/scrap6_Polygon-5.png,171.6,187.2,249.6,187.2,249.6,265.2,1.0,main,3042.00,0.5000,78.00,
audrey_scrap6_Polygon-5_t0021,audrey_scrap6_Polygon-5,scraps/audrey/scrap6_Polygon-5.png,171.6,187.2,249.6,265.2,171.6,265.2,1.0,main,3042.00,0.5000,78.00,
audrey_scrap6_Polygon-5_t0022,audrey_scrap6_Polygon-5,scraps/audrey/scrap6_Polygon-5.png,171.6,265.2,249.6,265.2,249.6,343.2,1.0,main,3042.00,0.5000,78.00,
audrey_scrap6_Polygon-5_t0023,audrey_scrap6_Polygon-5,scraps/audrey/scrap6_Polygon-5.png,171.6,265.2,249.6,343.2,171.6,343.2,1.0,main,3042.00,0.5000,78.00,
